5934,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
5935,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0,1
5936,112,112,112,,0,1,112,112,1,1,1,0,0,0,0,1
5937,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
5938,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
5940,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
5941,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
5942,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
5943,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
5944,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
5945,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
5949,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
5950,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
5951,112,122,112,2,1,1,122,122,1,0,0,0,0,1,0,1
5952,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
5953,111,111,111,,0,1,111,111,1,1,1,0,0,0,0,1
5954,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
5955,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
5956,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
5957,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
5958,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
5960,111,111,111,,0,1,111,111,1,1,1,0,0,0,0,1
5964,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
5965,112,112,112,,0,1,112,112,1,1,1,0,0,0,0,1
5966,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
5967,12,12,12,,0,1,12,12,1,1,1,0,0,0,0,1
5968,1211,1211,1211,,0,1,1211,1211,1,1,1,0,0,0,0,1
5969,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
5970,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
5973,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
5974,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
5975,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
5976,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
5977,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
5978,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0,1
5979,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
5980,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
5982,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
5984,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
5985,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
5986,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
5988,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
5989,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
5990,122,122,122,,0,1,122,122,1,1,1,0,0,0,0,1
5991,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
5992,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
5994,1111,1211,1111,2,1,1,1211,1211,1,0,0,0,0,1,0,1
5996,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
5998,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
5999,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6000,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6002,122,122,122,,0,1,122,122,1,1,1,0,0,0,0,1
6003,11,12,11,2,1,1,12,11,0,1,1,0,0,0,0,0
6004,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6005,12,11,11,,0,0,11,11,1,0,0,1,0,0,0,0
6007,12,11,11,,0,0,11,11,1,0,0,1,0,0,0,0
6008,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6010,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6011,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6012,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6013,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6014,11,12,11,2,1,1,12,12,1,0,0,0,0,1,0,1
6016,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6017,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
