5802,112,112,112,,0,1,112,112,1,1,1,0,0,0,0
5803,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5804,122,122,122,,0,1,122,22,0,0,0,0,0,1,1
5805,112,112,112,,0,1,112,112,1,1,1,0,0,0,0
5808,12,12,12,,0,1,12,12,1,1,1,0,0,0,0
5810,1111,113,113,,0,0,113,113,1,0,0,1,0,0,0
5811,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5812,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5815,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5816,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5817,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5819,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5820,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5821,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5822,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
5823,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
5825,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5826,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5830,11,12,11,2,1,1,12,12,1,0,0,0,0,1,0
5831,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
5832,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5834,123,123,123,,0,1,123,123,1,1,1,0,0,0,0
5835,12,12,12,,0,1,12,12,1,1,1,0,0,0,0
5836,112,112,112,,0,1,112,112,1,1,1,0,0,0,0
5839,112,112,112,,0,1,112,112,1,1,1,0,0,0,0
5840,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5841,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
5842,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5848,112,112,112,,0,1,112,112,1,1,1,0,0,0,0
5849,12,11,11,,0,0,11,11,1,0,0,1,0,0,0
5850,1111,122,112,2,1,0,122,122,1,0,0,1,0,0,0
5851,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5852,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5853,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5854,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5855,112,112,112,,0,1,112,112,1,1,1,0,0,0,0
5856,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5857,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
5858,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5859,112,112,112,,0,1,112,112,1,1,1,0,0,0,0
5861,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5862,112,122,112,2,1,1,122,122,1,0,0,0,0,1,0
5863,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5864,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5865,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5867,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5868,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5869,112,112,112,,0,1,112,112,1,1,1,0,0,0,0
5870,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5871,12,12,12,,0,1,12,12,1,1,1,0,0,0,0
5873,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5874,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5875,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5876,11,12,11,2,1,1,12,12,1,0,0,0,0,1,0
5877,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5878,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5879,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
5880,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5881,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5882,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
5883,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5884,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5885,1211,122,122,,0,0,122,122,1,0,0,1,0,0,0
5886,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5890,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5892,112,112,112,,0,1,112,112,1,1,1,0,0,0,0
5893,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
5894,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5895,12,12,12,,0,1,12,22,0,0,0,0,0,1,1
5896,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5897,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5898,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5899,122,122,122,,0,1,122,122,1,1,1,0,0,0,0
5900,112,112,112,,0,1,112,112,1,1,1,0,0,0,0
5901,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5902,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5903,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
5904,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5905,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5906,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5907,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5909,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5910,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5911,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5915,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5919,11,12,12,,0,0,12,12,1,0,0,1,0,0,0
5920,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5921,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5922,112,112,112,,0,1,112,112,1,1,1,0,0,0,0
5924,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5925,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5927,112,112,112,,0,1,112,112,1,1,1,0,0,0,0
5928,12,12,12,,0,1,12,12,1,1,1,0,0,0,0
5929,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5930,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5933,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5934,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5935,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
5936,112,112,112,,0,1,112,112,1,1,1,0,0,0,0
5937,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5938,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5940,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5941,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5942,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5943,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5944,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5945,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5949,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5950,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5951,112,122,112,2,1,1,122,122,1,0,0,0,0,1,0
5952,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5953,111,111,111,,0,1,111,111,1,1,1,0,0,0,0
5954,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5955,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5956,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5957,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
